55,29,1
3,0,0
22,1,1
51,7,1
25,5,1
22,6,1
44,25,1
85,42,1
5,2,0
40,21,1
38,29,1
3,0,0
3,4,0
9,4,1
48,48,1
16,4,1
5,2,0
46,45,1
4,4,0
8,0,0
69,55,1
3,3,0
16,7,1
